2021-04-01 15:20:05.869 [restartedMain] INFO  com.zt.ItServiceCenterApplication - The following profiles are active: dev
2021-04-01 15:20:06.090 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2021-04-01 15:20:06.091 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2021-04-01 15:20:10.751 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8085 (https)
2021-04-01 15:20:10.778 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["https-jsse-nio-8085"]
2021-04-01 15:20:10.779 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-01 15:20:10.780 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2021-04-01 15:20:11.056 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-01 15:20:11.056 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4963 ms
2021-04-01 15:20:16.220 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-04-01 15:20:16.754 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-01 15:20:16.991 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-04-01 15:20:17.139 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2021-04-01 15:20:17.617 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2021-04-01 15:20:17.676 [restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2021-04-01 15:20:17.677 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2021-04-01 15:20:17.681 [restartedMain] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2021-04-01 15:20:17.684 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2021-04-01 15:20:17.685 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2021-04-01 15:20:17.685 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2021-04-01 15:20:17.686 [restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@3cf23cba
2021-04-01 15:20:17.723 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2021-04-01 15:20:17.966 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["https-jsse-nio-8085"]
2021-04-01 15:20:20.690 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8085 (https) with context path ''
2021-04-01 15:20:20.700 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-04-01 15:20:21.124 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-04-01 15:20:21.551 [https-jsse-nio-8085-exec-14] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-01 15:20:21.553 [https-jsse-nio-8085-exec-14] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-01 15:20:21.601 [https-jsse-nio-8085-exec-14] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 37 ms
2021-04-01 15:20:21.698 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-04-01 15:20:22.468 [https-jsse-nio-8085-exec-2] INFO  com.zt.controller.CardController - start /manage/dept/count get dept card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:20:22.468 [https-jsse-nio-8085-exec-25] INFO  com.zt.controller.CardController - start /manage/card/count get card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:20:22.468 [https-jsse-nio-8085-exec-27] INFO  com.zt.controller.CardController - start /manage/problem/count get problem card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:20:22.468 [https-jsse-nio-8085-exec-17] INFO  com.zt.controller.CardController - start /manage/user/count get user card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=4)
2021-04-01 15:20:22.468 [https-jsse-nio-8085-exec-14] INFO  com.zt.controller.CardController - start /manage/dept/comment get dept comment card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=4, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:20:30.328 [https-jsse-nio-8085-exec-26] INFO  com.zt.controller.CardController - start /manage/unDeal/card get unDeal card list by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:20:51.218 [https-jsse-nio-8085-exec-26] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-04-01 15:20:51.641 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: updateCardUsingPOST_1
2021-04-01 15:20:51.670 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: sendMessageUsingPOST_1
2021-04-01 15:20:51.720 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getCardCountUsingPOST_1
2021-04-01 15:20:51.824 [restartedMain] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2021-04-01 15:20:51.825 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2021-04-01 15:20:51.915 [restartedMain] INFO  com.zt.ItServiceCenterApplication - Started ItServiceCenterApplication in 48.154 seconds (JVM running for 50.988)
2021-04-01 15:20:52.309 [https-jsse-nio-8085-exec-26] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-04-01 15:20:52.872 [https-jsse-nio-8085-exec-26] INFO  com.zt.controller.CardController - get unDeal card list info:CardListResponse(cardList=null, totalCount=0) success
2021-04-01 15:20:52.878 [https-jsse-nio-8085-exec-25] INFO  com.zt.controller.CardController - get card count info:UserCardResponse(openId=null, userName=null, userRole=null, totalCount=1, createCount=0, finishCount=0, updateCount=0, evaluationCount=0, untreateCount=0, treateCount=1, assistCount=0) success
2021-04-01 15:20:59.611 [https-jsse-nio-8085-exec-27] INFO  com.zt.controller.CardController - get problem card count info:ProblemCardCountResponse(problemList=[ProblemCardCount(deptId=null, deptName=null, total=null, problemType=26, totalCount=1, problemName=电脑配置, count=100), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=电脑C盘空间不足, count=0), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=网络异常, count=0), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=资料迁移, count=0), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=电脑系统故障-其他, count=0), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=无法正常收发, count=0)], totalCount=1) success
2021-04-01 15:20:59.863 [https-jsse-nio-8085-exec-14] INFO  com.zt.controller.CardController - get dept comment card count info:UserCardCountResponse(userList=[综合管理部, 上海正泰电源系统有限公司-其他, 总经办, 财务信息管理部, 技术研发部], countList=[0, 0, 0, 0, 0], unCountList=[1, 0, 0, 0, 0], commentList=[0, 0, 0, 0, 0], totalCount=1) success
2021-04-01 15:21:00.372 [https-jsse-nio-8085-exec-2] INFO  com.zt.controller.CardController - get dept problem card count info:DeptProblemCountResponse(deptProblems=[DeptProblem(deptName=综合管理部, countList=[0, 0, 0, 0, 0, 0]), DeptProblem(deptName=综合管理部, countList=[1, 0, 0, 0, 0, 0])], problems=[电脑配置, 电脑C盘空间不足, 网络异常, 资料迁移, 电脑系统故障-其他, 无法正常收发], totalCount=0)
2021-04-01 15:21:21.876 [https-jsse-nio-8085-exec-3] INFO  com.zt.controller.CardController - start /manage/card/count get card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:21:21.878 [https-jsse-nio-8085-exec-19] INFO  com.zt.controller.CardController - start /manage/unDeal/card get unDeal card list by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:21:22.570 [https-jsse-nio-8085-exec-20] INFO  com.zt.controller.CardController - start /manage/user/count get user card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=3)
2021-04-01 15:21:23.727 [https-jsse-nio-8085-exec-19] INFO  com.zt.controller.CardController - get unDeal card list info:CardListResponse(cardList=null, totalCount=0) success
2021-04-01 15:21:24.748 [https-jsse-nio-8085-exec-3] INFO  com.zt.controller.CardController - get card count info:UserCardResponse(openId=null, userName=null, userRole=null, totalCount=1, createCount=0, finishCount=0, updateCount=0, evaluationCount=0, untreateCount=0, treateCount=1, assistCount=0) success
2021-04-01 15:22:15.708 [https-jsse-nio-8085-exec-20] INFO  com.zt.controller.CardController - get user card count info:UserCardCountResponse(userList=[祁彦锦], countList=[1], unCountList=null, commentList=null, totalCount=1) success
2021-04-01 15:22:22.068 [https-jsse-nio-8085-exec-18] INFO  com.zt.controller.CardController - start /manage/user/count get user card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=2)
2021-04-01 15:22:22.514 [https-jsse-nio-8085-exec-24] INFO  com.zt.controller.CardController - start /manage/card/count get card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:22:23.020 [https-jsse-nio-8085-exec-15] INFO  com.zt.controller.CardController - start /manage/unDeal/card get unDeal card list by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:22:26.202 [https-jsse-nio-8085-exec-24] INFO  com.zt.controller.CardController - get card count info:UserCardResponse(openId=null, userName=null, userRole=null, totalCount=1, createCount=0, finishCount=0, updateCount=0, evaluationCount=0, untreateCount=0, treateCount=1, assistCount=0) success
2021-04-01 15:22:26.809 [https-jsse-nio-8085-exec-15] INFO  com.zt.controller.CardController - get unDeal card list info:CardListResponse(cardList=null, totalCount=0) success
2021-04-01 15:22:26.819 [https-jsse-nio-8085-exec-17] INFO  com.zt.controller.CardController - get user card count info:UserCardCountResponse(userList=[祁彦锦], countList=[1], unCountList=null, commentList=null, totalCount=1) success
2021-04-01 15:22:35.930 [https-jsse-nio-8085-exec-18] INFO  com.zt.controller.CardController - get user card count info:UserCardCountResponse(userList=[祁彦锦], countList=[1], unCountList=null, commentList=null, totalCount=1) success
2021-04-01 15:22:42.293 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2021-04-01 15:22:42.394 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Shutting down ExecutorService 'taskScheduler'
2021-04-01 15:22:42.396 [SpringContextShutdownHook] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Shutting down Quartz Scheduler
2021-04-01 15:22:42.396 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutting down.
2021-04-01 15:22:42.396 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED paused.
2021-04-01 15:22:42.397 [SpringContextShutdownHook] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED shutdown complete.
2021-04-01 15:22:42.400 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2021-04-01 15:22:42.404 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2021-04-01 15:22:42.438 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2021-04-01 15:23:27.698 [restartedMain] INFO  com.zt.ItServiceCenterApplication - Starting ItServiceCenterApplication on NarcisodeMacBook-Air.local with PID 5745 (/Users/narcisohuang/workspace/chintpower/ITSProject/target/classes started by narcisohuang in /Users/narcisohuang/workspace/chintpower/ITSProject)
2021-04-01 15:23:27.706 [restartedMain] INFO  com.zt.ItServiceCenterApplication - The following profiles are active: dev
2021-04-01 15:23:27.867 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2021-04-01 15:23:27.868 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2021-04-01 15:23:32.223 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8085 (https)
2021-04-01 15:23:32.255 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["https-jsse-nio-8085"]
2021-04-01 15:23:32.257 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-01 15:23:32.258 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2021-04-01 15:23:32.492 [restartedMain] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-01 15:23:32.494 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4625 ms
2021-04-01 15:23:35.132 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-04-01 15:23:35.393 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-01 15:23:35.483 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-04-01 15:23:35.538 [restartedMain] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2021-04-01 15:23:35.854 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Using default implementation for ThreadExecutor
2021-04-01 15:23:35.878 [restartedMain] INFO  org.quartz.core.SchedulerSignalerImpl - Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
2021-04-01 15:23:35.879 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Quartz Scheduler v.2.3.2 created.
2021-04-01 15:23:35.881 [restartedMain] INFO  org.quartz.simpl.RAMJobStore - RAMJobStore initialized.
2021-04-01 15:23:35.883 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler meta-data: Quartz Scheduler (v2.3.2) 'quartzScheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

2021-04-01 15:23:35.883 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler 'quartzScheduler' initialized from an externally provided properties instance.
2021-04-01 15:23:35.884 [restartedMain] INFO  org.quartz.impl.StdSchedulerFactory - Quartz scheduler version: 2.3.2
2021-04-01 15:23:35.884 [restartedMain] INFO  org.quartz.core.QuartzScheduler - JobFactory set to: org.springframework.scheduling.quartz.SpringBeanJobFactory@2241c79a
2021-04-01 15:23:35.900 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2021-04-01 15:23:36.033 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["https-jsse-nio-8085"]
2021-04-01 15:23:37.256 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8085 (https) with context path ''
2021-04-01 15:23:37.261 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-04-01 15:23:37.305 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-04-01 15:23:37.394 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-04-01 15:23:37.997 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: updateCardUsingPOST_1
2021-04-01 15:23:38.030 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: sendMessageUsingPOST_1
2021-04-01 15:23:38.088 [restartedMain] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getCardCountUsingPOST_1
2021-04-01 15:23:38.149 [restartedMain] INFO  o.s.scheduling.quartz.SchedulerFactoryBean - Starting Quartz Scheduler now
2021-04-01 15:23:38.150 [restartedMain] INFO  org.quartz.core.QuartzScheduler - Scheduler quartzScheduler_$_NON_CLUSTERED started.
2021-04-01 15:23:38.220 [restartedMain] INFO  com.zt.ItServiceCenterApplication - Started ItServiceCenterApplication in 12.179 seconds (JVM running for 14.104)
2021-04-01 15:23:53.395 [https-jsse-nio-8085-exec-30] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-01 15:23:53.397 [https-jsse-nio-8085-exec-30] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-01 15:23:53.415 [https-jsse-nio-8085-exec-30] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 14 ms
2021-04-01 15:23:53.722 [https-jsse-nio-8085-exec-3] INFO  com.zt.controller.CardController - start /manage/user/count get user card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=1)
2021-04-01 15:23:53.721 [https-jsse-nio-8085-exec-8] INFO  com.zt.controller.CardController - start /manage/dept/comment get dept comment card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=4, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:23:53.722 [https-jsse-nio-8085-exec-30] INFO  com.zt.controller.CardController - start /manage/card/count get card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:23:53.722 [https-jsse-nio-8085-exec-29] INFO  com.zt.controller.CardController - start /manage/unDeal/card get unDeal card list by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:23:53.722 [https-jsse-nio-8085-exec-1] INFO  com.zt.controller.CardController - start /manage/problem/count get problem card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:23:53.722 [https-jsse-nio-8085-exec-13] INFO  com.zt.controller.CardController - start /manage/dept/count get dept card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:23:53.799 [https-jsse-nio-8085-exec-30] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-04-01 15:23:54.503 [https-jsse-nio-8085-exec-30] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-04-01 15:23:54.758 [https-jsse-nio-8085-exec-29] INFO  com.zt.controller.CardController - get unDeal card list info:CardListResponse(cardList=null, totalCount=0) success
2021-04-01 15:23:54.768 [https-jsse-nio-8085-exec-30] INFO  com.zt.controller.CardController - get card count info:UserCardResponse(openId=null, userName=null, userRole=null, totalCount=1, createCount=0, finishCount=0, updateCount=0, evaluationCount=0, untreateCount=0, treateCount=1, assistCount=0) success
2021-04-01 15:23:55.029 [https-jsse-nio-8085-exec-3] INFO  com.zt.controller.CardController - get user card count info:UserCardCountResponse(userList=[祁彦锦], countList=[1], unCountList=null, commentList=null, totalCount=1) success
2021-04-01 15:23:55.670 [https-jsse-nio-8085-exec-8] INFO  com.zt.controller.CardController - get dept comment card count info:UserCardCountResponse(userList=[综合管理部, 上海正泰电源系统有限公司-其他, 总经办, 财务信息管理部, 技术研发部], countList=[0, 0, 0, 0, 0], unCountList=[1, 0, 0, 0, 0], commentList=[0, 0, 0, 0, 0], totalCount=1) success
2021-04-01 15:23:55.682 [https-jsse-nio-8085-exec-1] INFO  com.zt.controller.CardController - get problem card count info:ProblemCardCountResponse(problemList=[ProblemCardCount(deptId=null, deptName=null, total=null, problemType=26, totalCount=1, problemName=电脑配置, count=100), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=电脑C盘空间不足, count=0), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=网络异常, count=0), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=资料迁移, count=0), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=电脑系统故障-其他, count=0), ProblemCardCount(deptId=null, deptName=null, total=null, problemType=null, totalCount=null, problemName=无法正常收发, count=0)], totalCount=1) success
2021-04-01 15:23:56.513 [https-jsse-nio-8085-exec-13] INFO  com.zt.controller.CardController - get dept problem card count info:DeptProblemCountResponse(deptProblems=[DeptProblem(deptName=综合管理部, countList=[0, 0, 0, 0, 0, 0]), DeptProblem(deptName=综合管理部, countList=[1, 0, 0, 0, 0, 0])], problems=[电脑配置, 电脑C盘空间不足, 网络异常, 资料迁移, 电脑系统故障-其他, 无法正常收发], totalCount=0)
2021-04-01 15:24:11.401 [https-jsse-nio-8085-exec-12] INFO  com.zt.controller.CardController - start /manage/card/count get card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:24:11.412 [https-jsse-nio-8085-exec-7] INFO  com.zt.controller.CardController - start /manage/unDeal/card get unDeal card list by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:24:11.412 [https-jsse-nio-8085-exec-15] INFO  com.zt.controller.CardController - start /manage/user/count get user card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=3)
2021-04-01 15:24:11.421 [https-jsse-nio-8085-exec-6] INFO  com.zt.controller.CardController - start /manage/problem/count get problem card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:24:11.438 [https-jsse-nio-8085-exec-12] INFO  com.zt.controller.CardController - get card count info:UserCardResponse(openId=null, userName=null, userRole=null, totalCount=1, createCount=0, finishCount=0, updateCount=0, evaluationCount=0, untreateCount=0, treateCount=1, assistCount=0) success
2021-04-01 15:24:11.443 [https-jsse-nio-8085-exec-18] INFO  com.zt.controller.CardController - start /manage/dept/count get dept card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=null, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:24:11.450 [https-jsse-nio-8085-exec-7] INFO  com.zt.controller.CardController - get unDeal card list info:CardListResponse(cardList=null, totalCount=0) success
2021-04-01 15:24:11.450 [https-jsse-nio-8085-exec-2] INFO  com.zt.controller.CardController - start /manage/dept/comment get dept comment card count by:CommonRequest(openId=null, typeId=null, roleId=null, oldRoleId=null, countId=4, timeId=null, month=null, deptId=null, pageNo=1, pageSize=10, year=null, quarter=null, filePath=null, serviceId=null)
2021-04-01 15:24:11.592 [https-jsse-nio-8085-exec-15] INFO  com.zt.controller.CardController - get user card count info:UserCardCountResponse(userList=[祁彦锦], countList=[1], unCountList=null, commentList=null, totalCount=1) success
